isin,symbol
US57633B1008,MHH
CNE100004PH0,605287.SS
KYG507371089,JWSM
ES0166936031,S2266.MC
TRELATK00013,False
CA1584981056,WAGR.V
US4440972085,False
CA22944C5028,CIU-PC.TO
CA3495537928,FTS-PJ.TO
US95727P1066,WBBW
DE0006911324,False
SE0017131329,LOGI-A.ST
ZAE000086302,AFT.JO
HK0000048543,0821.HK
US69039R1005,False
ES0133521031,S0943.MC
ES0133882037,S0957.MC
ES0127070110,False
ES0155055033,S1385.MC
ES0174301038,S2574.MC
ES0174806036,S2604.MC
ES0177024033,S2757.MC
HK0131010099,False
AU0000214967,False
CA0863463018,False
CA1170881041,BRW.V
CA4759012038,JTC.V
CH0384629934,False
JP3105070001,7833.T
US03462X4097,False
SE0017486863,False
SE0015962147,PRFO.ST
US52886Q1022,False
BMG2042K1045,3991.HK
KYG9420F1028,VENA
US46069W2098,False
JP3457750002,7885.T
US1113841035,False
CA1360122008,CIQ-UN.TO
JP3904000001,5192.T
GG00BF00L342,False
US86309R2067,SCAQU
US2461071068,IVH
KYG8439J1058,3398.HK
CNE1000050V1,603171.SS
ES0112731031,S0312.MC
ES0116844038,S0613.MC
ES0161837036,S2053.MC
KYG5699G1102,0309.HK
CA6413531071,NKG.V
GB00BL979W39,URAH.L
US8794337613,TDS-PV
CA0014311058,AIS.V
AU000000GNS5,False
US83409F2083,SLOIY
AT0000793658,False
IT0001026175,False
US8293224031,False
US5137741097,False
US74340R1041,False
KYG3042R1074,0575.HK
HK0388009489,HK2C.F
IT0001485678,False
US98955A1060,False
TH0268010Z03,ADVANC.BK
HU0000010293,False
HK0000745908,0123.HK
IT0005422792,TD.MI
US0791742077,False
CA09790B1004,BNZ.V
US85853Y1047,SLDX
CA86882X1096,NILI.V
CA65389P1080,NNX.V
US49436K1060,False
SE0015961024,YIELD.ST
GB00BMHRMV23,SRAD.L
CA79849L1022,SLG.V
GB00BKPG7Z60,POLB.L
BMG816821091,0361.HK
KYG7637J1076,ROSE
KYG0316P1303,ASPC
AU000000SIX0,SIX.AX
CNE100004ZJ5,688212.SS
US23344T1034,DTRT
US65101L1044,NBST
JP3800330007,9416.T
VGG0083E1025,ACBA
CNE1000051T3,False
US78109B1017,RTME
TRRDKTS00022,False
AU0000138125,TUL.AX
SE0015244884,NEWBRY.ST
US46653C2052,RJAC-UN
US96523R1068,False
KYG3041W1078,EDNC
VGG6759A1342,NOVVR
CH1173488979,False
US84741T4013,SPE-PC
CA37959W1023,HECO.CN
US37990U1079,GBCMY
US60938K1060,ML
CNE1000059L3,False
CA72942X1078,PLRB.V
US6496048579,NYMTZ
EE3100075888,EE3100075888.SG
ES0105618005,False
GB00BNRR8331,PROC.L
US45784L2097,INAQ-UN
GB00BMH30492,False
US14167R3084,MTBCO
GB00BLR8L223,SAAS.L
GB00BNYDGM91,ETP.L
CH1173490512,False
SE0015988274,PILA.ST
CA60041N1042,MPM.V
US69512X1037,PAFO
CA6323841032,NATN.CN
US6641211007,NECB
SE0013774668,EPTI.ST
US1266381052,CVRX
GB00BLB5BF24,GSCU.L
BMG162341173,False
AU000000TGN3,TGN.AX
AU0000105330,COD.AX
KYG6432S1066,2150.HK
US74274W7983,PRIF-PH
KYG622681008,1860.HK
PLPNCHP00016,PLPNCHP00016.SG
CA48265X3040,KR-H.V
CA96110R1055,False
US0404501084,ARIZ
US37892F1176,GLLIR
AU0000118127,PYR.AX
AU0000072506,KAU.AX
KYG541571215,LCW-UN
SG1DA4000006,BVQ.SI
KYG265071228,CRECU
CA13766K1021,False
IL0011767915,MTLF.TA
ES0155017009,S3606.MC
KYG806941210,SVNAU
AU0000070328,PRM.AX
CA05534B7372,BCE-PG.TO
XC000A0MLN16,False
CA8927661063,BLAZ-P.V
JP3386530004,3695.T
KYG8088A1168,0737.HK
CH1173492419,False
CNE100004QF2,605580.SS
KYG984161037,8659.HK
VGG5869Z1045,False
ES0156451033,S3469.MC
SG1DA7000003,BWCU.SI
US0050292020,ACRO-UN
US46020A1060,INGP
US26853U1060,False
KYG871191220,TETEU
KYG5596W1015,WQGA
NL0015000H31,PEACE.AS
KYG837521247,False
CNE1000059W0,False
CA37959W1023,HECO.CN
DE000A3CMG80,9MQ.DU
IT0005454175,MLGLB.PA
US83363K1025,SLAC
US6710051060,OHAA
CA75602C2067,RS-PA.TO
US12521H1077,CFFS
ES0105606000,CITY.MC
IT0005429227,False
CA6393571022,False
US1844931204,False
KYG5S11A1553,False
US45250K1079,IMGO
ES0118565037,S0643.MC
US73919C1009,XPDB
ES0116797038,S0606.MC
KYG039591220,ADALU
US1388791014,False
US6890065260,OTGBS
AU000000DNX2,False
CA01021L1067,AML.V
PLONCTH00011,PLONCTH00011.SG
CA2007018039,YCM.TO
KYG810871015,0312.HK
US9032121082,False
ES0165321037,S2188.MC
ZAE000090692,MTA.JO
ES0155607031,S1563.MC
ES0155679030,S1598.MC
ES0155273032,S1452.MC
US00857U1079,AGL
ES0147586038,S1306.MC
US34963A1016,FRTM
ES0132542038,S0919.MC
ES0162064036,S3454.MC
US87251T2087,TGVCU
US58759A1088,MPRA
US0666441052,BNIX
KYG5352N1135,False
US64886C1080,NWTM
US20459V1052,CMPO
ES0158742009,S4170.MC
CA74640V1022,PDIV.TO
JP3283460008,3635.T
FR0014005H99,False
US6890063109,False
ES0162945036,S2098.MC
US69291C1229,PPHPR
GB00BMD1Z199,GPL.L
NL0015000CG2,NAI.AS
GB00BMD6C023,ALK.L
VGG5869Z1045,False
ES0156451033,S3469.MC
KYG6755Q1257,ONYXU
KYG2R05B1182,DPCSU
KYG604051188,MTAL-UN
US82657M1053,SGHT
US57778N2080,MIGI
CA9494621050,WLCO.V
KYG242371105,CRZNU
US92849Y3053,False
US0413568090,False
US6890068157,False
US04522P1057,False
KYG267351115,WNNR-UN
US36260F1057,GXII
CNE1000052S3,605117.SS
CA34962J1030,CUAU.CN
VGG1195R1221,BSGAU
ES0110241009,S3709.MC
CA57778R1001,MAXX.CN
ES0133477036,S0928.MC
US29413V6065,EPAZ
KYG2365L1352,CSLMU
ES0184898031,S3088.MC
KYG7552D1016,False
CNE1000059Y6,False
US25246W1009,False
US37714P1030,GLHA
CA81607F1036,False
KYG7134L1005,PLMIU
US03828V3033,AUVIP
AU0000174583,False
ES0174918039,S2610.MC
NO0010941925,NSOL.OL
KYG3137C1069,ENTF
SE0017936891,False
US68900A6183,False
THA099010011,7F8.F
US14444Y1001,False
US4107102067,False
US14175N1090,False
US7444301094,PPHC.L
CNE1000059Y6,False
US25246W1009,False
US37714P1030,GLHA
CA81607F1036,False
KYG7134L1005,PLMIU
US03828V3033,AUVIP
AU0000174583,False
NO0010941925,NSOL.OL
ES0174918039,S2610.MC
AU0000118127,PYR.AX
NO0012535832,False
US76119X1054,RSVR
US62875R1023,False
ES0155493036,S1508.MC
NL0015000CG2,NAI.AS
GB00BMD6C023,ALK.L
ES0134684002,0P0000ZQKO.F
US1266771039,CVT
FR0014009ON9,False
CNE100005071,605033.SS
KYG0567M1096,False
US6888958385,False
CA02144U3047,False
US15673T1007,IPSC
TRESUWN00022,False
US46653C1062,RJAC
FR0014007ZB4,AELIS.PA
US20459V1052,CMPO
CNE1000052S3,605117.SS
CA57778R1001,MAXX.CN
VGG1195R1221,BSGAU
ES0110241009,S3709.MC
CA36471Q1063,GAND.CN
KYG480281073,NFNT
US64886C1080,NWTM
US29413V6065,EPAZ
CA34962J1030,CUAU.CN
ES0133477036,S0928.MC
ES0113853032,S0340.MC
JP3467400002,5809.T
ES0155174032,S1421.MC
AU0000188021,G6M.AX
US91274U2006,USWS
ES0126842030,S0800.MC
US6890062119,False
ES0152778033,S1359.MC
ES0165462039,S2201.MC
ES0166202038,S2218.MC
ES0110239037,S3240.MC
US0084251000,False
TREEDTA00021,EDATA.IS
CA88635T1049,TIDL.CN
ES0176253039,S2709.MC
CA72304R1029,False
ES0126812033,S3330.MC
CNE1000050J6,688121.SS
CA10215F1062,False
ES0166958001,S4185.MC
FR0013105954,False
TREMARN00027,MAGEN.IS
US80349A8027,False
SE0015812128,NORB-B.ST
GB00BMXLQJ47,False
US04684M2052,ACAQ-UN
US6230062027,RNERU
CA73927C1187,PWF-PFA.TO
SE0017071020,MESTRO.ST
ES0105786034,S0029.MC
CA85209X1078,False
CA83405M1086,SFTC.TO
US8486512044,SPKAU
ES0131363030,S0890.MC
NL0006007247,False
KYG989A31097,ZHYBF
US65101L2034,NBSTU
CA49571M1077,KFR.V
US05338E1010,AVAC
US67080D1037,NPCT
US6771432084,False
US82572P1003,SNNC
AU000000CEL8,CEL.AX
VGG4R23P1459,False
CA1348531007,SATO.V
NO0010936750,KYOTO.OL
CA83191T1012,False
US36870K1060,False
US25472D1072,DPUI
US68900A8163,False
ES0105834032,S0036.MC
ES0168806034,S2354.MC
ES0172756035,S2486.MC
KYG5510R1056,False
US6890061129,False
ES0155176003,0P0000Z4RR.F
ES0190054009,0P0000ZJVH.F
US87251T1097,TGVC
KYG638361033,IVCP
FR00140069V2,ALKEM.PA
GB00BNXGHS27,LWI.L
US74274W7561,PRIF-PL
AIG7551X1080,RBRXF
CA55376A8005,XMF-PC.TO
KYG137071075,BACE.AS
US19533H2076,CLBR-UN
GRS503003014,ENTER.AT
ES0105590006,False
US6915438880,False
CNE1000050H0,688767.SS
AU000000AJQ0,AJQ.AX
ES0155134036,S1408.MC
ES0156830038,S1806.MC
ES0115207039,S0470.MC
ES0182666034,S2945.MC
BMG1993G1042,0126.HK
ES0174948036,S2613.MC
CA90387A1012,False
ES0168464032,S2340.MC
US92556H3057,VCX.F
US4212981009,HAYW
SE0012596120,False
US04926V2034,ATCOL
ES0155441035,S1489.MC
GB00B05J4D26,False
SE0016278154,HILB-B.ST
ES0158946030,S1965.MC
TREOYMD00017,OYYAT.IS
AU000000RXL6,RXL.AX
KYG8990L1196,TPBAU
US01644J1088,ALKT
HK0000827664,0816.HK
CA0213618782,ALA-PH.TO
AU000000AVG6,AVG.AX
CA8280031037,SVTN.V
ES0158561037,S1936.MC
GB00BNXGTY25,BUMP.L
ES0167255035,S2287.MC
US45782W1080,IMTH
SE0005454873,NICA.ST
US29249E1091,ACT
CA95040R1029,WTEQ.CN
CNE100005394,False
FR0014003XT0,ALNFL.PA
ES0176152033,S2695.MC
US29103K1007,EMLD
US58759A2078,MPRAU
KYG3691M1024,1034.HK
CA98146P3016,WFS.TO
US0306171044,ACRU
US7573502025,False
US46653B1089,JBTC
KYG487291000,1373.HK
JP3744600002,4095.T
ES0170471033,S2419.MC
ES0127044008,S4175.MC
CA05553A1075,BCBC.CN
US90205J1025,False
CA55376A5035,XMF-PB.TO
KYG794071137,SCRMU
ES0155243035,S1437.MC
US31738L1070,FOA
KYG867001128,1181.HK
US85573C3097,False
ES0170887030,S2443.MC
GRS015013006,False
KYG6053N1390,False
CNE1000059N9,False
IL0011796625,ARBE
ES0155102033,S3316.MC
ES0170473039,S2421.MC
US31809Y1038,FSRX
US55283P1066,MDH
ES0159473034,S3426.MC
CNE1000023G9,1799.HK
US29970N1046,False
ES0157652035,S1874.MC
BMG4643J1062,1003.HK
ES0174069007,S3706.MC
ES0109152035,S0156.MC
US5147007729,False
KYG464821167,HTAQ-UN
CA05534B8289,BCE-PZ.TO
ES0116417033,S0571.MC
CA83013J1093,SIX.CN
CA86882X1096,NILI.V
CA87807B5036,TRP-PH.TO
BRBRFSACNOR8,BRFS3.SA
US05338E2000,AVACU
ES0157662034,S3287.MC
CH1173567111,False
US3665052045,GTXAP
JP3284000001,2359.T
CA39138C7677,GWO-PQ.TO
US14756L1008,False
US33617D1072,False
ES0118566001,S3692.MC
BMG8647W1047,False
CA67054F1009,NGMD.V
US56089M1071,MLCT
DK0061417730,BACTIQ.CO
ES0155716030,S1621.MC
US36263W1053,False
TREMDTR00028,MEDTR.IS
TREBMSM00017,False
US14070V2060,CATG
ES0168396036,S2339.MC
ES0158869034,S1963.MC
DE0007779050,False
US8678928040,SHO-PH
CA14601V1058,CRIV.CN
CA73927C7127,PWF-PZ.TO
AU000000ZEU0,False
ES0127499004,0P00016K9R.F
ES0137734036,S3436.MC
FR0014007ND6,ALHAF.PA
FR0014003V77,MLAIR.PA
ES0105559001,False
ES0155045000,S3581.MC
VGG3066B1114,NLTA.V
ES0183282039,S3000.MC
ES0155619036,S1573.MC
JP3983400007,7944.T
JP3700800000,3201.T
ES0172814032,S2489.MC
ES0184836031,S3087.MC
CA60007L1004,MILL.V
KYG6859L1059,OXUS
AU0000056269,MAD.AX
CNE100004QH8,9889.HK
ES0126218033,S0770.MC
ES0155392030,S1475.MC
US72815G1085,MYPS
KYG811731093,False
US8678928875,SHO-PI
KYG7158C1015,THAC
US87309Q1076,False
ES0165111032,S3449.MC
US2212981029,CSGYY
CA57808L1076,MFG.V
CA38118L1022,GLDS.CN
ES0179320033,S2839.MC
JP3681000000,9810.T
JP3950600001,6278.T
ES0114584032,S3305.MC
US3801571072,False
ES0126220005,S4167.MC
US29333W1062,False
SE0016288476,BBROOM.ST
US5147006739,False
US97655B2088,WINVU
GB00BNBQZW49,False
CA2422742072,DPCC-P.V
US68900A7173,False
ES0133564031,S3482.MC
CA8280031037,SVTN.V
ES0118504036,S3338.MC
KYG4989X1152,JCIC
CA65344P1027,NXLV.V
ES0174946030,S2611.MC
US05338E2000,AVACU
CA98146P3016,WFS.TO
US0306171044,ACRU
US7573502025,False
ES0157662034,S3287.MC
CA83013J1093,SIX.CN
SE0015191739,False
US65511R2040,False
ES0162914032,S2093.MC
KYG6053N1390,False
US2212981029,CSGYY
CA57808L1076,MFG.V
CA38118L1022,GLDS.CN
ES0179320033,S2839.MC
CA67054F1009,NGMD.V
US56089M1071,MLCT
DK0061417730,BACTIQ.CO
US77867R2094,ROCLU
ES0125216038,S0729.MC
US15118T1034,False
US22677T1025,BHAC
US92259E1047,VELO
ES0166958001,S4185.MC
FR0013105954,False
US36870K1060,False
US25472D1072,DPUI
US68900A8163,False
CA83191T1012,False
ES0105834032,S0036.MC
US90320U1152,False
KYG1889L1187,CMCAU
ES0110544030,S3363.MC
AU000000AVG6,AVG.AX
ES0158561037,S1936.MC
KYG8201H1056,SPKB
CA50075X1024,False
US8228211046,SHQA
CH1173567111,False
US3665052045,GTXAP
JP3284000001,2359.T
CA39138C7677,GWO-PQ.TO
US14756L1008,False
ES0118566001,S3692.MC
BMG8647W1047,False
ES0167255035,S2287.MC
US45782W1080,IMTH
GB00BNXGTY25,BUMP.L
KYG8704C1244,TCVA
ES0176152033,S2695.MC
US29103K1007,EMLD
US33617D1072,False
US23344T2024,DTRTU
BMG8730B1081,False
CA61178L1013,MAU.V
CA95480A1066,WO.CN
SG9999008015,1206.HK
KYG7008B1133,PDOT-UN
KYG464821167,HTAQ-UN
US6915438880,False
CNE1000050H0,688767.SS
ES0156830038,S1806.MC
AU000000ZEU0,False
ES0127499004,S4115.MC
DE0007779050,False
US8678928040,SHO-PH
CA14601V1058,CRIV.CN
ES0137734036,S3436.MC
FR0014007ND6,ALHAF.PA
CA73927C7127,PWF-PZ.TO
US82572P1003,SNNC
CA1348531007,SATO.V
NO0010936750,KYOTO.OL
VGG4R23P1459,False
US6771432084,False
ES0113853032,S0340.MC
JP3467400002,5809.T
ES0155174032,S1421.MC
AU0000188021,G6M.AX
US6890062119,False
ES0155619036,S1573.MC
US91274U2006,USWS
ES0126842030,S0800.MC
ES0152778033,S1359.MC
ES0155441035,S1489.MC
ES0158946030,S1965.MC
TREOYMD00017,OYYAT.IS
AU000000RXL6,RXL.AX
GB00B05J4D26,False
SE0016278154,HILB-B.ST
US8678928875,SHO-PI
KYG7158C1015,THAC
US87309Q1076,False
KYG8990L1196,TPBAU
US01644J1088,ALKT
HK0000827664,0816.HK
CH1156060167,VIFNE.SW
ES0165111032,S3449.MC
ES0155045000,S3581.MC
VGG3066B1114,NLTA.V
JP3983400007,7944.T
ES0183282039,S3000.MC
KYG6859L1059,OXUS
AU0000056269,MAD.AX
CNE100004QH8,9889.HK
ES0105590006,False
US19533H2076,CLBR-UN
GRS503003014,ENTER.AT
GB00BMXLQJ47,False
TREMARN00027,MAGEN.IS
CA73927C1187,PWF-PFA.TO
US4051661092,HGTY
US1086213014,BWBBP
CA33719F1099,False
IL0011796625,ARBE
ES0155102033,S3316.MC
ES0170473039,S2421.MC
ES0132542038,S0919.MC
US31809Y1038,FSRX
US55283P1066,MDH
US87251T2087,TGVCU
ES0162064036,S3454.MC
ES0109152035,S0156.MC
GB00BNXGHS27,LWI.L
US87251T1097,TGVC
KYG638361033,IVCP
FR00140069V2,ALKEM.PA
JP3700800000,3201.T
US74274W7561,PRIF-PL
CA92873M1023,VCT.V
US62402U1079,MCAE
SE0012065589,False
US45674E1091,INAB
ES0157652035,S1874.MC
BMG4643J1062,1003.HK
ES0174069007,S3706.MC
CA05534B8289,BCE-PZ.TO
ES0116417033,S0571.MC
ES0174223034,S2566.MC
SE0015191739,False
US65511R2040,False
US3444291054,FOMC
AU0000171290,HIO.AX
SG9999008015,1206.HK
KYG7008B1133,PDOT-UN
ES0162914032,S2093.MC
US6230062027,RNERU
US80349A8027,False
SE0015812128,NORB-B.ST
CA83405M1086,SFTC.TO
US8486512044,SPKAU
ES0105786034,S0029.MC
US05338E2000,AVACU
ES0157662034,S3287.MC
CH1173567111,False
US33617D1072,False
KYG7487R1002,RGC
US23380Y1073,DLICY
US1713261014,False
US6890066250,False
US74954L1200,False
KYG2365L1279,CSLMR
KYG6053N1390,False
CNE1000059N9,False
ES0157652035,S1874.MC
BMG4643J1062,1003.HK
ES0174069007,S3706.MC
ES0132542038,S0919.MC
US87251T2087,TGVCU
ES0162064036,S3454.MC
ES0109152035,S0156.MC
KYG822201235,SKYA
ES0126220005,S4167.MC
ES0114584032,S3305.MC
US3801571072,False
US29333W1062,False
BRCSANACNOR6,CSAN3.SA
JP3681000000,9810.T
JP3950600001,6278.T
CA92873M1023,VCT.V
US62402U1079,MCAE
SE0012065589,False
US45674E1091,INAB
JP3835250006,6532.T
US4007591062,False
US37714P2020,GLHAU
US2350501019,DALN
ES0165383037,S2198.MC
US98955N1081,ZH
US29333W1062,False
KYG822201235,SKYA
ES0126220005,S4167.MC
TREEDTA00021,EDATA.IS
CA88635T1049,TIDL.CN
CA10215F1062,False
CA72304R1029,False
ES0126812033,S3330.MC
CNE1000050J6,688121.SS
ES0176253039,S2709.MC
ES0168396036,S2339.MC
TREMDTR00028,MEDTR.IS
TREBMSM00017,False
US14070V2060,CATG
ES0174948036,S2613.MC
CA90387A1012,False
ES0168464032,S2340.MC
US92556H3057,VCX.F
US4212981009,HAYW
SE0012596120,False
US04926V2034,ATCOL
ES0110239037,S3240.MC
US0084251000,False
ES0165462039,S2201.MC
ES0166202038,S2218.MC
US05338E1010,AVAC
CA0213618782,ALA-PH.TO
ES0157991037,S1901.MC
ES0143278036,S1202.MC
US69526E1091,False
CA05608P1099,BYND.CN
CA22767T1030,CRSS-P.V
CA45246M1005,False
DE0005002505,False
FR0014005IU4,ALICR.PA
CNE100004PG2,605162.SS
CNE100005097,600955.SS
JP3217200009,8096.T
US4576791085,CTV
ES0133497034,S0936.MC
ES0141302036,S1132.MC
ES0155581038,S1549.MC
TH0227010Z17,False
DE0006001738,False
DE0008029000,False
KYG1609T1022,2216.HK
KR7000101006,000105.KS
US03065P1003,False
US53216B2034,LFMDP
JP3884400007,False
PLGMSOP00019,PLGMSOP00019.SG
US58606R1068,False
JP3047820000,3309.T
US6545661083,False
KYG5251K1114,KCGI-UN
CA14042M3003,CPX-PA.TO
CA56501R8580,MFC-PF.TO
CA86846F2026,SUPR.CN
US84861E1010,False
US8646902010,False
CA56450P1018,MNTR.V
ES0156639033,S1788.MC
US98163R2067,False
ES0167792037,S2322.MC
US25388X1063,False
TH0961010Y04,TTW.BK
SE0015812524,SOZAP.ST
TRYAGPY00028,False
AU0000200198,IAM.AX
AU000000DMA2,False
KYG6493M1050,False
JP3638000004,7483.T
CH1148983609,MLBBO.PA
US42834P2074,STLY
US7542198897,False
JP3355600002,9304.T
JP3162770006,9143.T
US16147M2008,False
CA46414Q1054,IWIN.CN
US3789892060,GCEH
SE0015192828,False
US31812F1093,FNWD
PLBLIRT00018,False
JP3990100004,7564.T
AU0000017840,CXL.AX
CNE1000053T9,False
KR7000101006,000105.KS
US03065P1003,False
ES0185373034,S3106.MC
CA7392398870,POW-PA.TO
US26846A2096,EGGF-UN
US10258P1021,BOWL
CA88410L1022,False
CA2682741079,False
CA45809M2085,False
US58471B2025,False
US74276R1023,PRVA
US44376L1070,HIII
ES0165383037,S2198.MC
CA47208P1053,JDN.V
CA9715583097,WCM-B.TO
ES0155978036,S1690.MC
CA56342H2000,MNX.V
JP3162770006,9143.T
US16147M2008,False
CA46414Q1054,IWIN.CN
US3789892060,GCEH
SE0015192828,False
US71716C1099,PHBI
US29279T1097,JXHLY
JP3130500006,4304.T
JP3539000004,4687.T
US14167R2094,MTBCP
GB0000418383,False
ES0184917039,S3094.MC
ES0184945030,S3099.MC
ES0174827032,S2607.MC
ES0176011031,S2686.MC
ES0176211037,S2701.MC
ES0179300035,S2832.MC
ES0179342037,S2842.MC
ES0131301030,S0884.MC
ES0131484034,S0905.MC
ES0137811032,S1011.MC
ES0132156037,S0911.MC
ES0174551038,S2593.MC
ES0138005030,S1016.MC
CA14070L1094,CAPR.CN
CA1122161062,LCS.TO
US6710052050,OHAAU
US0515263095,AUSI
US74275N1028,PMGM
TW0002823002,False
JP3720600000,7287.T
US7542198897,False
BMG938831093,8033.HK
US8040771052,False
TH0018010015,False
US23321E1038,False
AU000000EQS3,False
US22674V1008,False
KYG2917V1023,False
JP3355600002,9304.T
EE3808004461,False
ES0156639033,S1788.MC
ES0167792037,S2322.MC
US31812F1093,FNWD
MX01TM000005,TMMA.MX
CA29330R3080,EGM.V
CA3935831097,False
ES0123701031,S0691.MC
ES0126911033,S0805.MC
US56066P1075,MASN
CH1148983609,MLBBO.PA
US42834P2074,STLY
JP3539000004,4687.T
US14167R2094,MTBCP
GB0000418383,False
AU0000024796,NVU.AX
US6409381067,False
US3789892060,GCEH
US71377B1017,PDPG
US7413753077,False
US85205U2069,SWSSU
FR001400AHX6,False
MX01TM000005,TMMA.MX
US63518P1075,NACB
JP3781400001,9232.T
JP3346800000,6407.T
US6496048652,NYMTL
US22674V1008,False
KYG2917V1023,False
AU000000EQS3,False
US8040771052,False
TH0018010015,False
US23321E1038,False
BMG938831093,8033.HK
US31812F1093,FNWD
US9287031077,False
CNE100004P81,688305.SS
CA03833A1049,APL.V
US48244M1062,False
SE0006261038,False
CA26916F2035,ENS-PA.TO
JP3990100004,7564.T
CNE1000053T9,False
AU0000017840,CXL.AX
PLBLIRT00018,False
US7171251082,False
JP3720600000,7287.T
TW0002823002,False
BMG0031W1477,8131.HK
ES0109291031,S0174.MC
ES0158195034,S1912.MC
USY3746T1109,False
TH0961010Y04,TTW.BK
US25388X1063,False
AU000000DMA2,False
US80534W1062,SVMB
US71716C1099,PHBI
CA3820991097,GFCO.CN
CA04633F1036,ASTR.V
CNE100005295,600906.SS
AU0000162281,WNX.AX
US29664R1068,False
DE0008029000,False
FR00140078W1,IPSNV.PA
FR0014006U75,False
US2852951019,False
US85590A2033,False
CA03785Y1007,AAPL.NE
US4461507810,HBANM
DE0007228504,False
US0675322004,BRFH
KYG8117F1028,8206.HK
US12529C2098,CNFN
US6336438790,US6336438790.SG
US6283411097,OTLC
US95002Y4008,WFC-PD
US86882L2043,SURG
US68407T1025,False
US02364V2060,False
US58547M1099,False
US75574U7054,RC-PC
IT0005378333,FAR.MI
TREBMSC00018,BMSCH.IS
KYG1330L1059,BOCN
US4497781090,IOBT
SE0010245373,QIIWI.ST
ES0157079031,S1863.MC
US6890063513,False
US43734R1032,HPLT
US8486511053,SPK
CNE100005089,688701.SS
SE0016101521,ASAB.ST
GB0009747410,False
US01329A1097,ALBMY
CA08969W1014,False
US70509V8037,PEB-PG
CA31680F2070,FFF.CN
CA45823T8582,False
ES0119212001,0P0000TDYJ.F
DK0061676400,False
CH1173492294,False
US00688B1044,False
CA8422004041,SA-H.V
KYG0R45S1096,AIB
US66718N1037,NVAC
CA6665113081,NPI-PA.TO
US09368B1026,BKCPF
CA31680F2070,FFF.CN
US37939H1005,False
CH1173488730,False
DK0061676400,False
CA8422004041,SA-H.V
KYG0R45S1096,AIB
CH1173492294,False
US00688B1044,False
CA23003L1022,CMT.CN
KYG7306U1022,2060.HK
KYG4271B1023,6600.HK
CH1173488631,False
US02364V2060,False
US68407T1025,False
US75574U7054,RC-PC
SE0015810239,KINV-A.ST
US0605055831,BML-PL
CA56658A3029,DIA.V
US02157M2070,AEAEU
CH1173490009,False
TREKTSR00046,KTSKR.IS
CA05455W1086,AWKN.NE
BE0974404361,MLMAZ.BR
KYG3400W1289,FATPU
SE0016799001,MEDHLP.ST
ES0139363008,SL024.MC
CA1363431000,CDMN.NE
KYG069841198,False
US3131488351,AGM-PG
CH1173489845,False
CA89835T1003,TBIX.V
CA00444G4051,False
KYG115371000,BSAQ
KYG1745A1168,CCTSU
US14314C1053,False
TH6650010R14,ASEFA-R.BK
KYG9R16L1263,VMCAU
US6890061533,False
US17143W1018,CCVI
ES0113113007,0P000163H6.F
US4991031091,False
ES0166152035,S2215.MC
ES0184148007,0P000165MH.F
US1672391026,REFI
KYG3934P1028,GPAC
CA62858B1085,False
CNE1000059X8,False
ES0158311037,S1915.MC
CA8766931023,TORA.V
US5538742074,MVPT
US71903L1026,PXCLY
KYG0703K1242,False
US66718N1037,NVAC
US87939N1028,TELDY
ES0105650008,False
US5147007315,False
US65345M1080,KIND
US26140G1004,DRMTY
US74981W1071,RXRA
CH1173489845,False
CA89835T1003,TBIX.V
US3131488351,AGM-PG
CA52168A3047,False
KYG0R21B1200,ACTDU
US18915A4004,CLOW
ES0175027038,S2620.MC
US7580832084,False
US0897981025,False
US82933R1005,OMIC
US00809L1061,AEHA
DE000A3H3L10,3YO.DU
SE0015810239,KINV-A.ST
JP3920940008,4350.T
SE0017084759,NORVA.ST
KYG1263E1026,False
US16208T2015,CLDT-PA
KYG2476C1078,CDAQ
GB00BMBSCV12,MAST.L
SE0016609911,False
VGG5851A1093,False
US30706T2096,False
SE0015962105,False
US92535C1045,VCIF
US6890067993,False
SE0005497732,False
CA72706P2098,PLNK.CN
US04208V2025,AACIU
AU000000MX15,MX1.AX
CA6708851028,OOOO.V
IT0005378333,FAR.MI
TREBMSC00018,BMSCH.IS
SE0010245373,QIIWI.ST
US54300N1037,LBPH
CA85832P1099,STPH.CN
US43734R2022,HPLTU
KYG889351048,USCTU
US45784L1008,INAQ
CA75585H2063,REAX.V
CNE100004ZG1,688182.SS
KYG115371000,BSAQ
US7693951045,RVAC
US8122042042,SCMAU
ES0158868036,S1962.MC
ES0125268005,S3611.MC
ES0174721003,S4169.MC
CA56501R6196,MFC-PQ.TO
PEP646501002,False
GB00BLH1S316,UJO.L
ES0155618038,S1572.MC
CA30066E1079,False
CA8519321035,False
SE0015809967,False
US4831042043,KAVL
CA82281V1094,SHLL-P.V
ES0159492034,S1989.MC
JP3651080008,6737.T
SE0011563410,NEOD.ST
US6890064925,False
KYG4809M1096,IOAC
CNE100005980,False
AU0000134173,JNO.AX
CNE100004PF4,688226.SS
CA38150M1095,AUC.V
US87410C1045,TALS
ES0158183030,S1910.MC
SE0010414573,False
ES0115435002,0P0000ZJVL.F
KYG8136V1041,SLVR
US44916C1045,False
CA78472R1055,SPC.V
US78349D1072,RXST
JP3452400009,4113.T
JP3966660007,7157.T
CA26827M1077,False
ES0116293038,S0540.MC
US6890068561,False
ES0105639001,False
ES0156331037,S1748.MC
GB00BN7CJ686,TRIN.L
US6890064503,False
ES0109153033,S0157.MC
CA09370U1066,False
